INVST_PLAN_ARR_SEQ_NUM,SEQ_DISP_NUM,CTRY_INVST_ACCT_CDE,GRP_MEMBR_INVST_ACCT_CDE,ACCT_INVST_NUM,ENGMT_STYLE_CDE,INVST_PLAN_NUM,INVST_PLAN_STAT_CDE,PDCY_INVST_CDE,PLAN_INSTR_NEXT_TM,PLAN_INSTR_NEXT_DT,CCY_INVST_REG_CDE,INVST_REG_AMT,CCY_INVST_ACCUM_CDE,INVST_ACCUM_AMT,CNTRB_SUCS_TTL_CNT,CNTRB_LAST_DT_TM,MDUN_SYS_CDE,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
17894565464,478946488,7879210,78944596323,105973,158565,457819000698, qydt1423,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799398,  Current_timestamp  ,  system5277, current_timestamp  ,  147hc745, SAP10527T ,  57SAN699
17894565465,478946489,7879211,78944596324,105974,158566,457819000699, qydt1424,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799399,  Current_timestamp  ,  system5278, current_timestamp  ,  147hc746, SAP10527T ,  57SAN700
17894565466,478946490,7879212,78944596325,105975,158567,457819000700, qydt1425,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799400,  Current_timestamp  ,  system5279, current_timestamp  ,  147hc747, SAP10527T ,  57SAN701
17894565467,478946491,7879213,78944596326,105976,158568,457819000701, qydt1426,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799401,  Current_timestamp  ,  system5280, current_timestamp  ,  147hc748, SAP10527T ,  57SAN702
17894565468,478946492,7879214,78944596327,105977,158569,457819000702, qydt1427,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799402,  Current_timestamp  ,  system5281, current_timestamp  ,  147hc749, SAP10527T ,  57SAN703
17894565469,478946493,7879215,78944596328,105978,158570,457819000703, qydt1428,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799403,  Current_timestamp  ,  system5282, current_timestamp  ,  147hc750, SAP10527T ,  57SAN704
17894565470,478946494,7879216,78944596329,105979,158571,457819000704, qydt1429,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799404,  Current_timestamp  ,  system5283, current_timestamp  ,  147hc751, SAP10527T ,  57SAN705
17894565471,478946495,7879217,78944596330,105980,158572,457819000705, qydt1430,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799405,  Current_timestamp  ,  system5284, current_timestamp  ,  147hc752, SAP10527T ,  57SAN706
17894565472,478946496,7879218,78944596331,105981,158573,457819000706, qydt1431,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799406,  Current_timestamp  ,  system5285, current_timestamp  ,  147hc753, SAP10527T ,  57SAN707
17894565473,478946497,7879219,78944596332,105982,158574,457819000707, qydt1432,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799407,  Current_timestamp  ,  system5286, current_timestamp  ,  147hc754, SAP10527T ,  57SAN708
17894565474,478946498,7879220,78944596333,105983,158575,457819000708, qydt1433,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799408,  Current_timestamp  ,  system5287, current_timestamp  ,  147hc755, SAP10527T ,  57SAN709
17894565475,478946499,7879221,78944596334,105984,158576,457819000709, qydt1434,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799409,  Current_timestamp  ,  system5288, current_timestamp  ,  147hc756, SAP10527T ,  57SAN710
17894565476,478946500,7879222,78944596335,105985,158577,457819000710, qydt1435,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799410,  Current_timestamp  ,  system5289, current_timestamp  ,  147hc757, SAP10527T ,  57SAN711
17894565477,478946501,7879223,78944596336,105986,158578,457819000711, qydt1436,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799411,  Current_timestamp  ,  system5290, current_timestamp  ,  147hc758, SAP10527T ,  57SAN712
17894565478,478946502,7879224,78944596337,105987,158579,457819000712, qydt1437,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799412,  Current_timestamp  ,  system5291, current_timestamp  ,  147hc759, SAP10527T ,  57SAN713
17894565479,478946503,7879225,78944596338,105988,158580,457819000713, qydt1438,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799413,  Current_timestamp  ,  system5292, current_timestamp  ,  147hc760, SAP10527T ,  57SAN714
17894565480,478946504,7879226,78944596339,105989,158581,457819000714, qydt1439,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799414,  Current_timestamp  ,  system5293, current_timestamp  ,  147hc761, SAP10527T ,  57SAN715
17894565481,478946505,7879227,78944596340,105990,158582,457819000715, qydt1440,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799415,  Current_timestamp  ,  system5294, current_timestamp  ,  147hc762, SAP10527T ,  57SAN716
17894565482,478946506,7879228,78944596341,105991,158583,457819000716, qydt1441,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799416,  Current_timestamp  ,  system5295, current_timestamp  ,  147hc763, SAP10527T ,  57SAN717
17894565483,478946507,7879229,78944596342,105992,158584,457819000717, qydt1442,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799417,  Current_timestamp  ,  system5296, current_timestamp  ,  147hc764, SAP10527T ,  57SAN718
17894565484,478946508,7879230,78944596343,105993,158585,457819000718, qydt1443,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799418,  Current_timestamp  ,  system5297, current_timestamp  ,  147hc765, SAP10527T ,  57SAN719
17894565485,478946509,7879231,78944596344,105994,158586,457819000719, qydt1444,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799419,  Current_timestamp  ,  system5298, current_timestamp  ,  147hc766, SAP10527T ,  57SAN720
17894565486,478946510,7879232,78944596345,105995,158587,457819000720, qydt1445,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799420,  Current_timestamp  ,  system5299, current_timestamp  ,  147hc767, SAP10527T ,  57SAN721
17894565487,478946511,7879233,78944596346,105996,158588,457819000721, qydt1446,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799421,  Current_timestamp  ,  system5300, current_timestamp  ,  147hc768, SAP10527T ,  57SAN722
17894565488,478946512,7879234,78944596347,105997,158589,457819000722, qydt1447,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799422,  Current_timestamp  ,  system5301, current_timestamp  ,  147hc769, SAP10527T ,  57SAN723
17894565489,478946513,7879235,78944596348,105998,158590,457819000723, qydt1448,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799423,  Current_timestamp  ,  system5302, current_timestamp  ,  147hc770, SAP10527T ,  57SAN724
17894565490,478946514,7879236,78944596349,105999,158591,457819000724, qydt1449,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799424,  Current_timestamp  ,  system5303, current_timestamp  ,  147hc771, SAP10527T ,  57SAN725
17894565491,478946515,7879237,78944596350,106000,158592,457819000725, qydt1450,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799425,  Current_timestamp  ,  system5304, current_timestamp  ,  147hc772, SAP10527T ,  57SAN726
17894565492,478946516,7879238,78944596351,106001,158593,457819000726, qydt1451,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799426,  Current_timestamp  ,  system5305, current_timestamp  ,  147hc773, SAP10527T ,  57SAN727
17894565493,478946517,7879239,78944596352,106002,158594,457819000727, qydt1452,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799427,  Current_timestamp  ,  system5306, current_timestamp  ,  147hc774, SAP10527T ,  57SAN728
17894565494,478946518,7879240,78944596353,106003,158595,457819000728, qydt1453,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799428,  Current_timestamp  ,  system5307, current_timestamp  ,  147hc775, SAP10527T ,  57SAN729
17894565495,478946519,7879241,78944596354,106004,158596,457819000729, qydt1454,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799429,  Current_timestamp  ,  system5308, current_timestamp  ,  147hc776, SAP10527T ,  57SAN730
17894565496,478946520,7879242,78944596355,106005,158597,457819000730, qydt1455,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799430,  Current_timestamp  ,  system5309, current_timestamp  ,  147hc777, SAP10527T ,  57SAN731
17894565497,478946521,7879243,78944596356,106006,158598,457819000731, qydt1456,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799431,  Current_timestamp  ,  system5310, current_timestamp  ,  147hc778, SAP10527T ,  57SAN732
17894565498,478946522,7879244,78944596357,106007,158599,457819000732, qydt1457,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799432,  Current_timestamp  ,  system5311, current_timestamp  ,  147hc779, SAP10527T ,  57SAN733
17894565499,478946523,7879245,78944596358,106008,158600,457819000733, qydt1458,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799433,  Current_timestamp  ,  system5312, current_timestamp  ,  147hc780, SAP10527T ,  57SAN734
17894565500,478946524,7879246,78944596359,106009,158601,457819000734, qydt1459,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799434,  Current_timestamp  ,  system5313, current_timestamp  ,  147hc781, SAP10527T ,  57SAN735
17894565501,478946525,7879247,78944596360,106010,158602,457819000735, qydt1460,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799435,  Current_timestamp  ,  system5314, current_timestamp  ,  147hc782, SAP10527T ,  57SAN736
17894565502,478946526,7879248,78944596361,106011,158603,457819000736, qydt1461,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799436,  Current_timestamp  ,  system5315, current_timestamp  ,  147hc783, SAP10527T ,  57SAN737
17894565503,478946527,7879249,78944596362,106012,158604,457819000737, qydt1462,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799437,  Current_timestamp  ,  system5316, current_timestamp  ,  147hc784, SAP10527T ,  57SAN738
17894565504,478946528,7879250,78944596363,106013,158605,457819000738, qydt1463,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799438,  Current_timestamp  ,  system5317, current_timestamp  ,  147hc785, SAP10527T ,  57SAN739
17894565505,478946529,7879251,78944596364,106014,158606,457819000739, qydt1464,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799439,  Current_timestamp  ,  system5318, current_timestamp  ,  147hc786, SAP10527T ,  57SAN740
17894565506,478946530,7879252,78944596365,106015,158607,457819000740, qydt1465,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799440,  Current_timestamp  ,  system5319, current_timestamp  ,  147hc787, SAP10527T ,  57SAN741
17894565507,478946531,7879253,78944596366,106016,158608,457819000741, qydt1466,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799441,  Current_timestamp  ,  system5320, current_timestamp  ,  147hc788, SAP10527T ,  57SAN742
17894565508,478946532,7879254,78944596367,106017,158609,457819000742, qydt1467,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799442,  Current_timestamp  ,  system5321, current_timestamp  ,  147hc789, SAP10527T ,  57SAN743
17894565509,478946533,7879255,78944596368,106018,158610,457819000743, qydt1468,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799443,  Current_timestamp  ,  system5322, current_timestamp  ,  147hc790, SAP10527T ,  57SAN744
17894565510,478946534,7879256,78944596369,106019,158611,457819000744, qydt1469,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799444,  Current_timestamp  ,  system5323, current_timestamp  ,  147hc791, SAP10527T ,  57SAN745
17894565511,478946535,7879257,78944596370,106020,158612,457819000745, qydt1470,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799445,  Current_timestamp  ,  system5324, current_timestamp  ,  147hc792, SAP10527T ,  57SAN746
17894565512,478946536,7879258,78944596371,106021,158613,457819000746, qydt1471,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799446,  Current_timestamp  ,  system5325, current_timestamp  ,  147hc793, SAP10527T ,  57SAN747
17894565513,478946537,7879259,78944596372,106022,158614,457819000747, qydt1472,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799447,  Current_timestamp  ,  system5326, current_timestamp  ,  147hc794, SAP10527T ,  57SAN748
17894565514,478946538,7879260,78944596373,106023,158615,457819000748, qydt1473,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799448,  Current_timestamp  ,  system5327, current_timestamp  ,  147hc795, SAP10527T ,  57SAN749
17894565515,478946539,7879261,78944596374,106024,158616,457819000749, qydt1474,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799449,  Current_timestamp  ,  system5328, current_timestamp  ,  147hc796, SAP10527T ,  57SAN750
17894565516,478946540,7879262,78944596375,106025,158617,457819000750, qydt1475,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799450,  Current_timestamp  ,  system5329, current_timestamp  ,  147hc797, SAP10527T ,  57SAN751
17894565517,478946541,7879263,78944596376,106026,158618,457819000751, qydt1476,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799451,  Current_timestamp  ,  system5330, current_timestamp  ,  147hc798, SAP10527T ,  57SAN752
17894565518,478946542,7879264,78944596377,106027,158619,457819000752, qydt1477,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799452,  Current_timestamp  ,  system5331, current_timestamp  ,  147hc799, SAP10527T ,  57SAN753
17894565519,478946543,7879265,78944596378,106028,158620,457819000753, qydt1478,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799453,  Current_timestamp  ,  system5332, current_timestamp  ,  147hc800, SAP10527T ,  57SAN754
17894565520,478946544,7879266,78944596379,106029,158621,457819000754, qydt1479,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799454,  Current_timestamp  ,  system5333, current_timestamp  ,  147hc801, SAP10527T ,  57SAN755
17894565521,478946545,7879267,78944596380,106030,158622,457819000755, qydt1480,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799455,  Current_timestamp  ,  system5334, current_timestamp  ,  147hc802, SAP10527T ,  57SAN756
17894565522,478946546,7879268,78944596381,106031,158623,457819000756, qydt1481,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799456,  Current_timestamp  ,  system5335, current_timestamp  ,  147hc803, SAP10527T ,  57SAN757
17894565523,478946547,7879269,78944596382,106032,158624,457819000757, qydt1482,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799457,  Current_timestamp  ,  system5336, current_timestamp  ,  147hc804, SAP10527T ,  57SAN758
17894565524,478946548,7879270,78944596383,106033,158625,457819000758, qydt1483,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799458,  Current_timestamp  ,  system5337, current_timestamp  ,  147hc805, SAP10527T ,  57SAN759
17894565525,478946549,7879271,78944596384,106034,158626,457819000759, qydt1484,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799459,  Current_timestamp  ,  system5338, current_timestamp  ,  147hc806, SAP10527T ,  57SAN760
17894565526,478946550,7879272,78944596385,106035,158627,457819000760, qydt1485,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799460,  Current_timestamp  ,  system5339, current_timestamp  ,  147hc807, SAP10527T ,  57SAN761
17894565527,478946551,7879273,78944596386,106036,158628,457819000761, qydt1486,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799461,  Current_timestamp  ,  system5340, current_timestamp  ,  147hc808, SAP10527T ,  57SAN762
17894565528,478946552,7879274,78944596387,106037,158629,457819000762, qydt1487,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799462,  Current_timestamp  ,  system5341, current_timestamp  ,  147hc809, SAP10527T ,  57SAN763
17894565529,478946553,7879275,78944596388,106038,158630,457819000763, qydt1488,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799463,  Current_timestamp  ,  system5342, current_timestamp  ,  147hc810, SAP10527T ,  57SAN764
17894565530,478946554,7879276,78944596389,106039,158631,457819000764, qydt1489,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799464,  Current_timestamp  ,  system5343, current_timestamp  ,  147hc811, SAP10527T ,  57SAN765
17894565531,478946555,7879277,78944596390,106040,158632,457819000765, qydt1490,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799465,  Current_timestamp  ,  system5344, current_timestamp  ,  147hc812, SAP10527T ,  57SAN766
17894565532,478946556,7879278,78944596391,106041,158633,457819000766, qydt1491,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799466,  Current_timestamp  ,  system5345, current_timestamp  ,  147hc813, SAP10527T ,  57SAN767
17894565533,478946557,7879279,78944596392,106042,158634,457819000767, qydt1492,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799467,  Current_timestamp  ,  system5346, current_timestamp  ,  147hc814, SAP10527T ,  57SAN768
17894565534,478946558,7879280,78944596393,106043,158635,457819000768, qydt1493,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799468,  Current_timestamp  ,  system5347, current_timestamp  ,  147hc815, SAP10527T ,  57SAN769
17894565535,478946559,7879281,78944596394,106044,158636,457819000769, qydt1494,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799469,  Current_timestamp  ,  system5348, current_timestamp  ,  147hc816, SAP10527T ,  57SAN770
